adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
1.156279595465887,1,14401,178584,5.380531884735768e-15,18255.709639066754,0.05854845899739303,2051,0,tolerance,3,0.11538461538461539,2.8297612134536265e-14,18255.709639067172,0.05063520901603624,0,tolerance,3,0.11538461538461539,sparse_budget,dense_frontier,0.0,1,dense_frontier_n720_m6_g1_s31,6,720,3,31,26
1.12190199020135,1,14401,178584,2.5895627079222324e-15,18263.208821901477,0.05582345899892971,1863,0,tolerance,3,0.11538461538461539,8.692962813363556e-13,18263.208821917306,0.04975787500734441,0,tolerance,3,0.11538461538461539,sparse_budget,dense_frontier,0.0,1,dense_frontier_n720_m6_g1_s32,6,720,3,32,26
1.1593911297750723,1,14401,178584,9.967603877726339e-16,18249.013763584466,0.05703687501954846,1920,0,tolerance,3,0.11538461538461539,8.5302753985582e-13,18249.013763600014,0.04919554200023413,0,tolerance,3,0.11538461538461539,sparse_budget,dense_frontier,0.0,1,dense_frontier_n720_m6_g1_s33,6,720,3,33,26
1.7438103448750375,7,87653,1092240,7.842187825958298e-15,15772.762648824628,0.26777537498855963,10095,3,tolerance,12,0.46153846153846156,4.041609887657478e-12,15772.547430265997,0.15355762498802505,3,tolerance,12,0.46153846153846156,sparse_budget,correlated_risk,0.0,1,correlated_risk_n720_m6_g1_s31,6,720,3,31,26
5.974515336722383,8,98628,1229712,8.864379104760825e-15,15800.996694909543,0.2800324999843724,11230,4,tolerance,12,0.46153846153846156,8.661649603416878e-12,15800.56340314015,0.04687116597779095,0,tolerance,3,0.11538461538461539,sparse_budget,correlated_risk,0.0,1,correlated_risk_n720_m6_g1_s32,6,720,3,32,26
1.8149869733867452,8,98670,1230216,8.196180755417282e-15,15757.519389359099,0.2833759580098558,10874,4,tolerance,12,0.46153846153846156,2.1494772628995746e-12,15757.125361886188,0.15613112499704584,3,tolerance,12,0.46153846153846156,sparse_budget,correlated_risk,0.0,1,correlated_risk_n720_m6_g1_s33,6,720,3,33,26
1.1167719510225915,1,14401,178584,0.0,13395.363649384253,0.053132333006942645,1624,0,tolerance,3,0.11538461538461539,1.9313761808789544e-12,13395.36364941022,0.04757670799153857,0,tolerance,3,0.11538461538461539,sparse_budget,near_tie,0.0,1,near_tie_n720_m6_g1_s31,6,720,3,31,26
0.9990556017591177,1,14401,178584,0.0,13430.777280173803,0.04919120800332166,1391,0,tolerance,3,0.11538461538461539,3.1434326677891773e-13,13430.777280178127,0.04923770800814964,0,tolerance,3,0.11538461538461539,sparse_budget,near_tie,0.0,1,near_tie_n720_m6_g1_s32,6,720,3,32,26
1.0226775912049366,1,14401,178584,0.0,13454.210539867703,0.049519583000801504,1378,0,tolerance,3,0.11538461538461539,1.920630228745205e-12,13454.210539893638,0.04842150001786649,0,tolerance,3,0.11538461538461539,sparse_budget,near_tie,0.0,1,near_tie_n720_m6_g1_s33,6,720,3,33,26
3.9282960703916947,5,65702,817284,9.72643692490505e-07,17226.381130560454,0.21239675002289005,8191,2,tolerance,9,0.002499305748403221,9.726447465247027e-07,17226.357481440362,0.054068416997324675,0,tolerance,3,0.0008331019161344071,sparse_budget,many_breakpoints,0.0,1,many_breakpoints_n720_m6_g1_s31,6,720,3,31,3601
3.893228675131667,5,65702,817284,9.735282459733935e-07,17251.583941893623,0.21519854199141264,8138,2,tolerance,9,0.002499305748403221,9.735287959444335e-07,17251.559219801955,0.05527508398517966,0,tolerance,3,0.0008331019161344071,sparse_budget,many_breakpoints,0.0,1,many_breakpoints_n720_m6_g1_s32,6,720,3,32,3601
3.864401733827551,5,65702,817284,9.67990186660866e-07,17247.1871178089,0.21323833300266415,8357,2,tolerance,9,0.002499305748403221,9.67991250813881e-07,17247.16331898806,0.05518016699352302,0,tolerance,3,0.0008331019161344071,sparse_budget,many_breakpoints,0.0,1,many_breakpoints_n720_m6_g1_s33,6,720,3,33,3601
2.6431702850177348,8,183408,2247072,4.183927444460619e-15,18278.25003332737,0.5939236670092214,19249,4,tolerance,12,0.46153846153846156,1.5841146243288755e-12,18259.7705058664,0.22470125000108965,3,tolerance,12,0.46153846153846156,wide_menu,dense_frontier,0.0,26,dense_frontier_n720_m12_g26_s31,12,720,3,31,26
2.5031950463819976,8,183408,2247072,5.376903266232607e-15,18287.36255663451,0.5773467080143746,19058,4,tolerance,12,0.46153846153846156,5.988277082059796e-13,18268.029556789465,0.23064391600200906,3,tolerance,12,0.46153846153846156,wide_menu,dense_frontier,0.0,26,dense_frontier_n720_m12_g26_s32,12,720,3,32,26
2.6052724427564797,8,183414,2247144,2.3899333757540295e-15,18287.858317510527,0.5870265000266954,19213,4,tolerance,12,0.46153846153846156,9.778810729126904e-13,18266.511580629212,0.22532250001677312,3,tolerance,12,0.46153846153846156,wide_menu,dense_frontier,0.0,26,dense_frontier_n720_m12_g26_s33,12,720,3,33,26
3.1750995228168213,9,212498,2601924,7.131064396392644e-15,15866.930247441465,0.8002490420185495,14934,4,tolerance,13,0.5,1.5354791885780936e-13,15815.151298316436,0.2520390420104377,4,tolerance,13,0.5,wide_menu,correlated_risk,0.0,26,correlated_risk_n720_m12_g26_s31,12,720,3,31,26
2.521898665885963,9,212572,2602812,6.9039995149646956e-15,15855.875840928451,0.6485217919980641,16416,4,tolerance,13,0.5,1.8916958671003265e-13,15808.241440267873,0.25715616601519287,4,tolerance,13,0.5,wide_menu,correlated_risk,0.0,26,correlated_risk_n720_m12_g26_s32,12,720,3,32,26
3.740747066153021,9,212612,2603292,1.2539667384379158e-10,15846.917839091899,0.6218419999931939,15769,4,tolerance,13,0.5,1.2831721689150143e-10,15804.826142341897,0.1662347090023104,2,tolerance,9,0.34615384615384615,wide_menu,correlated_risk,0.0,26,correlated_risk_n720_m12_g26_s33,12,720,3,33,26
7.0041880538563825,7,163159,1998312,0.0,13707.034137129487,0.4646502500108909,12172,3,exact,12,0.46153846153846156,1.7935721929803428e-12,13689.283913521902,0.0663389170076698,0,tolerance,3,0.11538461538461539,wide_menu,near_tie,0.0,26,near_tie_n720_m12_g26_s31,12,720,3,31,26
7.665055309108314,8,183752,2251200,0.0,13647.1004609747,0.5081427080149297,13633,4,exact,12,0.46153846153846156,6.856394948653892e-13,13628.36977157507,0.06629341701045632,0,tolerance,3,0.11538461538461539,wide_menu,near_tie,0.0,26,near_tie_n720_m12_g26_s32,12,720,3,32,26
5.278766086175155,5,122405,1497720,0.0,13715.384041252086,0.3516764589876402,9656,2,exact,9,0.34615384615384615,3.6085817830967324e-12,13699.701705893824,0.06662095899810083,0,tolerance,3,0.11538461538461539,wide_menu,near_tie,0.0,26,near_tie_n720_m12_g26_s33,12,720,3,33,26
2.0317075977434387,17,363552,4460748,0.0,16396.726258383573,1.2627181250136346,41144,8,exact,27,0.00340866052266128,7.917090439933768e-13,16282.721538605456,0.6215058340167161,8,tolerance,27,0.00340866052266128,wide_menu,many_breakpoints,0.0,26,many_breakpoints_n720_m12_g26_s31,12,720,3,31,7921
2.0932528804483277,17,363552,4460748,0.0,16401.423736122393,1.2740931659936905,41235,8,exact,27,0.00340866052266128,2.735523634182741e-12,16288.641733008908,0.6086666249902919,8,tolerance,27,0.00340866052266128,wide_menu,many_breakpoints,0.0,26,many_breakpoints_n720_m12_g26_s32,12,720,3,32,7921
1.9910733077647227,17,363552,4460748,0.0,16389.095974703934,1.2917124580126256,41978,8,exact,27,0.00340866052266128,4.784882777343451e-13,16274.36658104904,0.6487518329813611,8,tolerance,27,0.00340866052266128,wide_menu,many_breakpoints,0.0,26,many_breakpoints_n720_m12_g26_s33,12,720,3,33,7921
1.9089364342944863,5,65386,813492,5.431234311265571e-15,17492.293322748385,0.2533383749832865,10614,2,tolerance,9,0.34615384615384615,8.98242597632383e-15,17415.460936421914,0.13271179198636673,2,tolerance,9,0.34615384615384615,large_budget,dense_frontier,0.0,144,dense_frontier_n720_m6_g144_s31,6,720,3,31,26
1.8542385725111845,5,65386,813492,2.9215966567282e-15,17509.222394956294,0.2465212499955669,10659,2,tolerance,9,0.34615384615384615,4.593167315327691e-13,17432.83186681178,0.13295012500020675,2,tolerance,9,0.34615384615384615,large_budget,dense_frontier,0.0,144,dense_frontier_n720_m6_g144_s32,6,720,3,32,26
1.9801401389468674,5,65384,813468,2.713293762945311e-15,17508.320809815195,0.2516778749995865,10803,2,tolerance,9,0.34615384615384615,4.556246372699703e-13,17430.373790732865,0.127101042016875,2,tolerance,9,0.34615384615384615,large_budget,dense_frontier,0.0,144,dense_frontier_n720_m6_g144_s33,6,720,3,33,26
3.736270955118404,8,108607,1349460,8.39962649011693e-15,15235.034004471298,0.6312172909965739,19601,4,tolerance,12,0.46153846153846156,4.700138822948039e-13,14981.22653752659,0.1689431249978952,4,tolerance,12,0.46153846153846156,large_budget,correlated_risk,0.0,144,correlated_risk_n720_m6_g144_s31,6,720,3,31,26
4.076862411712819,8,108586,1349208,6.9652002488351794e-15,15194.982110896097,0.6920110409846529,20941,4,tolerance,12,0.46153846153846156,1.4248111386213719e-12,14936.415877800999,0.169741082994733,4,tolerance,12,0.46153846153846156,large_budget,correlated_risk,0.0,144,correlated_risk_n720_m6_g144_s32,6,720,3,32,26
3.635927097007509,8,108579,1349124,5.721780448596337e-15,15230.115869091045,0.6245418340258766,19327,4,tolerance,12,0.46153846153846156,2.5061398364851956e-12,14976.448732404298,0.17176962501253001,4,tolerance,12,0.46153846153846156,large_budget,correlated_risk,0.0,144,correlated_risk_n720_m6_g144_s33,6,720,3,33,26
3.0962527195314715,12,157404,1958112,0.0,12807.117826304335,0.5340161249914672,22394,6,exact,18,0.6923076923076923,2.0678254117287836e-12,12578.318979093518,0.17247175000375137,4,tolerance,12,0.46153846153846156,large_budget,near_tie,0.0,144,near_tie_n720_m6_g144_s31,6,720,3,31,26
3.861303479535289,14,185630,2308368,0.0,12802.065475047317,0.6110937499906868,25750,7,exact,21,0.8076923076923077,3.9821958084575895e-12,12581.653437122246,0.15826100000413135,3,tolerance,12,0.46153846153846156,large_budget,near_tie,0.0,144,near_tie_n720_m6_g144_s32,6,720,3,32,26
2.2196638535587003,10,132490,1647600,0.0,12804.13860109811,0.5311333750141785,19943,6,tolerance,15,0.5769230769230769,0.0,12587.824797672745,0.23928549999254756,5,exact,12,0.46153846153846156,large_budget,near_tie,0.0,144,near_tie_n720_m6_g144_s33,6,720,3,33,26
3.917926567321768,31,381858,4761228,9.933591623137594e-07,14888.611374008675,1.3795966249890625,54091,15,tolerance,48,0.013329630658150514,6.244830504266556e-07,13973.421508475316,0.3521241660055239,6,tolerance,21,0.00583171341294085,large_budget,many_breakpoints,1.8958833621844346e-07,144,many_breakpoints_n720_m6_g144_s31,6,720,3,31,3601
3.135835813811504,35,431933,5385216,0.0,14899.973049454486,1.5335139999806415,59836,17,tolerance,54,0.014995834490419328,4.0836205191976905e-12,13982.817196941207,0.4890287920134142,9,tolerance,30,0.00833101916134407,large_budget,many_breakpoints,0.0,144,many_breakpoints_n720_m6_g144_s32,6,720,3,32,3601
3.927274294603821,35,428112,5339364,7.611114784942733e-07,14878.59990243767,1.538270958000794,60295,17,tolerance,54,0.014995834490419328,6.810780266325965e-08,13971.47115616781,0.3916892079869285,7,tolerance,24,0.006664815329075257,large_budget,many_breakpoints,0.0,144,many_breakpoints_n720_m6_g144_s33,6,720,3,33,3601
